"adjusted.Year","adjusted.PgCO2_to_atmos_cumulative_global_alldepths","adjusted.China","adjusted.Vietnam","adjusted.Indonesia","adjusted.India","adjusted.Morocco","adjusted.Japan","adjusted.United.States","adjusted.South.Korea","adjusted.United.Kingdom","adjusted.Malaysia","adjusted.Argentina","adjusted.Myanmar","adjusted.Mexico","adjusted.Thailand","adjusted.Russia","adjusted.Norway","adjusted.Guinea","adjusted.Guinea.Bissau","adjusted.Namibia","adjusted.New.Zealand","adjusted.Denmark","adjusted.Angola","adjusted.Canada","adjusted.Iceland","adjusted.Pakistan","adjusted.Turkey","adjusted.Brazil","adjusted.Bangladesh","adjusted.South.Africa","adjusted.Ireland","adjusted.Netherlands","adjusted.Côte.d.Ivoire","adjusted.Germany","adjusted.Republ..of.Congo","adjusted.Guyana","unadjusted.Year","unadjusted.PgCO2_to_atmos_cumulative_global_alldepths","unadjusted.China","unadjusted.Vietnam","unadjusted.Indonesia","unadjusted.India","unadjusted.Morocco","unadjusted.Japan","unadjusted.United.States","unadjusted.South.Korea","unadjusted.United.Kingdom","unadjusted.Malaysia","unadjusted.Argentina","unadjusted.Myanmar","unadjusted.Mexico","unadjusted.Thailand","unadjusted.Russia","unadjusted.Norway","unadjusted.Guinea","unadjusted.Guinea.Bissau","unadjusted.Namibia","unadjusted.New.Zealand","unadjusted.Denmark","unadjusted.Angola","unadjusted.Canada","unadjusted.Iceland","unadjusted.Pakistan","unadjusted.Turkey","unadjusted.Brazil","unadjusted.Bangladesh","unadjusted.South.Africa","unadjusted.Ireland","unadjusted.Netherlands","unadjusted.Côte.d.Ivoire","unadjusted.Germany","unadjusted.Republ..of.Congo","unadjusted.Guyana"
124,69.3375947043664,38.6233625748305,0.0453683026567593,8.62784310721239e-07,0.137039409307539,0.2874157752436,0.705367695965107,1.4865617485234,0.587839494004473,2.23230268692209,0.460760436818423,0.143232808344883,0,0.00237043593293943,0.0516083366972084,2.58545481255885,1.06796838861992,0.048254631389348,0.356133278318049,0.485938303549621,0.320993593586122,1.76650805708732,0.356325229637133,0.394005175527283,0.364423263047261,0,0.616887168785293,0.114756739922983,0,0.44734635547659,0.60554708210141,1.52389731505097,0.0406253926784579,0.668575421699299,0.10884753480989,0,124,74.6654483807462,38.9496167345745,0.0466037643382439,8.64870119773295e-07,0.146116459499071,0.397814432843885,0.731508411858594,1.55685245770724,0.605839949524035,2.41811431709032,0.461167113152536,0.150880319729684,0,0.00283473682046816,0.0516393174158471,4.29241555045294,1.32308894582961,0.0569877260546454,0.378693820343363,0.656760080215312,0.403747462686734,2.00901767231069,0.842410524661207,0.54950297700585,0.632721768237354,0,0.63594138104541,0.11701323461959,0,0.494445459890735,0.712658707498688,1.52389938736903,0.0429844715409966,0.668578561636523,0.174792473151705,0
125,69.8986825342159,38.9287471626368,0.045733654514114,8.69565927687192e-07,0.138133103491829,0.29001208485563,0.711093493028525,1.49854833756343,0.592589189665783,2.24998133354538,0.464376680277397,0.144383005622534,0,0.0023920049552844,0.0520132533156494,2.61036202382629,1.07670282821284,0.0486760904533233,0.359042421106924,0.490636734862352,0.323769090846972,1.78058062044133,0.360934690248791,0.397374081769153,0.367496880920743,0,0.621828430279534,0.115667966279249,0,0.4510857857249,0.610383189012377,1.53584701300519,0.0409581437584473,0.673818098384198,0.10996579821817,0,125,75.2509394970253,39.2550411989704,0.0469692090063863,8.71652022016489e-07,0.147262235635612,0.400933905389874,0.737244554691924,1.56906055801485,0.610590659739079,2.43707602537049,0.464783367440517,0.152063451804008,0,0.00285696548528391,0.0520442485085196,4.32607464213016,1.33346398328843,0.0574345968371229,0.381663358093544,0.661910082001037,0.406913459245381,2.02477143827735,0.849016309386881,0.553811919339728,0.637683272954908,0,0.64092813244316,0.117930797037584,0,0.498322667227311,0.718247039869662,1.53584908529167,0.0433215354275866,0.673821238361327,0.1761631130185,0
126,70.4598440249194,39.2341320980486,0.0460990073940596,8.76347545906818e-07,0.139226936363629,0.2926101064077,0.716819322430226,1.51053538329302,0.597338895168857,2.26766155880822,0.467992923811932,0.145533360499865,0,0.00241358357674754,0.0524181700286426,2.63528141501533,1.08543935871627,0.0490977914343393,0.3619521345254,0.495339031977132,0.326546278618161,1.79465567541381,0.365561868778843,0.400745042636055,0.370573244305993,0,0.626770073802974,0.116579226836558,0,0.454826011451987,0.615220309122703,1.54779671095936,0.041290933642835,0.679060775069144,0.111086429875803,0,126,75.8364306133044,39.5604656633663,0.0473346536745287,8.78433924259683e-07,0.148408011772154,0.404053377935863,0.742980697525255,1.58126865832246,0.615341369954124,2.45603773365066,0.468399621728498,0.153246583878333,0,0.00287919415009966,0.052449179601192,4.35973373380738,1.34383902074726,0.0578814676196005,0.384632895843725,0.667060083786762,0.410079455804028,2.040525204244,0.855622094112555,0.558120861673607,0.642644777672462,0,0.64591488384091,0.118848359455578,0,0.502199874563886,0.723835372240636,1.5477987832143,0.0436585993141767,0.679063915086131,0.177533752885294,0
127,71.0210784858345,39.5395173736873,0.0464643612686952,8.83129165362543e-07,0.14032090739974,0.295209822319448,0.722545183848588,1.52252288229174,0.602088610322228,2.28534337205758,0.471609167420766,0.146683871311386,0,0.00243517157936193,0.0528230868347682,2.66021287996076,1.09417798130388,0.0495197300898157,0.364862408468452,0.500045139864766,0.329325141137833,1.80873323209439,0.370206537622306,0.40411805652548,0.37365236542657,0,0.631712092783129,0.11749052119708,0,0.458567022832349,0.620058447531928,1.55974640891347,0.0416237617789004,0.684303451754137,0.112209398120532,0,127,76.4219217295834,39.8658901277621,0.0477000983426711,8.85215826502877e-07,0.149553787908696,0.407172850481852,0.748716840358585,1.59347675863007,0.620092080169168,2.47499944193083,0.472015876016478,0.154429715952657,0,0.00290142281491541,0.0528541106938645,4.39339282548461,1.35421405820609,0.058328338402078,0.387602433593906,0.672210085572487,0.413245452362675,2.05627897021066,0.862227878838228,0.562429804007485,0.647606282390016,0,0.65090163523866,0.119765921873572,0,0.506077081900462,0.72942370461161,1.55974848113693,0.0439956632007668,0.684306591810936,0.178904392752089,0
128,71.5823852452702,39.8449029824201,0.0468297161111986,8.89910786037391e-07,0.141415016080919,0.297811215526036,0.728271076970425,1.53451083128822,0.606838334940031,2.30302678251324,0.475225411102668,0.147834536419237,0,0.00245676875089932,0.0532280037326435,2.68515631996089,1.102918697421,0.0499419022736183,0.367773233063838,0.504755004534878,0.33210566289123,1.82281330040617,0.374868472364821,0.407493121848288,0.376734256301797,0,0.636654480779235,0.118401848970183,0,0.46230881023526,0.624897609237349,1.57169610686753,0.0419566276234084,0.689546128439179,0.113334671734008,0,128,77.0074128458625,40.171314592158,0.0480655430108134,8.91997728746072e-07,0.150699564045238,0.41029232302784,0.754452983191915,1.60568485893768,0.624842790384212,2.49396115021099,0.475632130304459,0.155612848026981,0,0.00292365147973116,0.0532590417865369,4.42705191716183,1.36458909566491,0.0587752091845555,0.390571971344087,0.677360087358212,0.416411448921323,2.07203273617731,0.868833663563902,0.566738746341364,0.65256778710757,0,0.65588838663641,0.120683484291566,0,0.509954289237038,0.735012036982584,1.57169817905956,0.0443327270873568,0.68954926853574,0.180275032618884,0
129,72.1437636498502,40.1502889173502,0.0471950718957776,8.96692407914954e-07,0.142509261891838,0.300414269460142,0.733997001490691,1.54649922715341,0.611588068841789,2.32071179926446,0.478841654856445,0.148985354212527,0,0.00247837488470185,0.0536329207209215,2.71011164344117,1.1116615087667,0.0503643039336098,0.370684598666106,0.50946857301084,0.334887828604744,1.83689589010057,0.379547451750469,0.410870237022683,0.379818928741343,0,0.641597231479729,0.119313209772239,0,0.466051364219276,0.629737799133586,1.58364580482153,0.0422895306424428,0.69478880512427,0.114462219938292,0,129,77.5929039621416,40.4767390565539,0.0484309876789558,8.98779630989266e-07,0.15184534018178,0.413411795573829,0.760189126025246,1.61789295924529,0.629593500599257,2.51292285849116,0.47924838459244,0.156795980101306,0,0.00294588014454691,0.0536639728792094,4.46071100883905,1.37496413312374,0.0592220799670331,0.393541509094269,0.682510089143937,0.41957744547997,2.08778650214396,0.875439448289576,0.571047688675243,0.657529291825124,0,0.66087513803416,0.121601046709561,0,0.513831496573614,0.740600369353558,1.58364787698219,0.0446697909739469,0.694791945260544,0.181645672485679,0
130,72.705213063894,40.4556751718072,0.0475604285976244,9.03474030979367e-07,0.143603644321039,0.303018968034546,0.739722957112181,1.55848806689407,0.616337811852211,2.33839843126707,0.482457898680937,0.150136323106691,0,0.00249998977951925,0.0540378377982896,2.7350787656309,1.12040641727666,0.0507869311092622,0.373596495850763,0.514185793305511,0.337671623240164,1.85098101075275,0.384243257648894,0.414249400468581,0.382906394340332,0,0.646540338699763,0.12022460322645,0,0.469794675526945,0.634579022012288,1.59559550277548,0.0426224703112416,0.70003148180941,0.115592012392151,0,130,78.1783950784207,40.7821635209498,0.0487964323470982,9.0556153323246e-07,0.152991116318322,0.416531268119818,0.765925268858576,1.6301010595529,0.634344210814301,2.53188456677133,0.48286463888042,0.15797911217563,0,0.00296810880936266,0.0540689039718818,4.49437010051627,1.38533917058256,0.0596689507495106,0.39651104684445,0.687660090929662,0.422743442038617,2.10354026811062,0.88204523301525,0.575356631009121,0.662490796542678,0,0.665861889431911,0.122518609127555,0,0.517708703910189,0.746188701724532,1.59559757490482,0.045006854860537,0.700034621985349,0.183016312352474,0
131,73.2667328688233,40.7610617393377,0.0479257861928716,9.10255655215284e-07,0.144698162860889,0.305625295625299,0.745448943545255,1.57047734764659,0.621087563801002,2.35608668734069,0.486074142575015,0.151287441542869,0,0.00252161323935138,0.0544427549634681,2.76005760825256,1.12915342510675,0.0512097799293312,0.376508915408595,0.518906614397756,0.340457031989111,1.86506867175737,0.388955675021836,0.417630610602371,0.385996664474954,0,0.651483796378757,0.121136028962663,0,0.47353873507971,0.639421282561952,1.60754520072938,0.042955446114035,0.7052741584946,0.116724019187203,0,131,78.7638861946997,41.0875879853457,0.0491618770152406,9.12343435475654e-07,0.154136892454863,0.419650740665807,0.771661411691906,1.64230915986051,0.639094921029346,2.5508462750515,0.486480893168401,0.159162244249955,0,0.00299033747417841,0.0544738350645542,4.52802919219349,1.39571420804139,0.0601158215319881,0.399480584594631,0.692810092715386,0.425909438597264,2.11929403407727,0.888651017740924,0.579665573343,0.667452301260232,0,0.670848640829661,0.123436171545549,0,0.521585911246765,0.751777034095505,1.60754727282745,0.045343918747127,0.705277298710153,0.184386952219269,0
132,73.8283224625847,41.0664486136969,0.0482911446585513,9.17037280607852e-07,0.145792817007538,0.308233237055438,0.75117496050757,1.58246706667105,0.625837324522674,2.37377657616638,0.489690386537581,0.152438707987309,0,0.00254324507329589,0.0548476722152092,2.78504809922308,1.13790253461736,0.0516328466095908,0.379421848340136,0.5236309862097,0.343244040267654,1.87915888232483,0.393684491889125,0.421013865832038,0.389089750298555,0,0.656427598577994,0.12204748661721,0,0.477283533973001,0.644264585367858,1.61949489868323,0.0432884575438851,0.71051683517984,0.117858210843898,0,132,79.3493773109788,41.3930124497416,0.049527321683383,9.19125337718848e-07,0.155282668591405,0.422770213211796,0.777397554525237,1.65451726016812,0.64384563124439,2.56980798333166,0.490097147456382,0.160345376324279,0,0.00301256613899416,0.0548787661572267,4.56168828387071,1.40608924550022,0.0605626923144657,0.402450122344812,0.697960094501111,0.429075435155912,2.13504780004393,0.895256802466598,0.583974515676878,0.672413805977786,0,0.675835392227411,0.124353733963543,0,0.525463118583341,0.757365366466479,1.61949697075008,0.0456809826337171,0.710519975434958,0.185757592086064,0
133,74.3899812590943,41.3718357888396,0.0486565039725551,9.23818907142694e-07,0.14688760626087,0.31084277757925,0.756901007723821,1.5944572213455,0.630587093856368,2.39146810628444,0.493306630567568,0.153590120930779,0,0.00256488509540074,0.055252589552296,2.81005017236648,1.14665374835838,0.0520561274506273,0.382335285850285,0.528358859584702,0.346032633711113,1.89325165147796,0.398429499294243,0.424399164552621,0.392185662738169,0,0.661371739478249,0.122958975832736,0,0.481029063471503,0.649108934912113,1.63144459663702,0.0436215041025287,0.71575951186513,0.118994558307366,0,133,79.9348684272579,41.6984369141374,0.0498927663515254,9.25907239962042e-07,0.156428444727947,0.425889685757785,0.783133697358567,1.66672536047573,0.648596341459434,2.58876969161183,0.493713401744363,0.161528508398603,0,0.00303479480380991,0.0552836972498991,4.59534737554793,1.41646428295904,0.0610095630969432,0.405419660094993,0.703110096286836,0.432241431714559,2.15080156601058,0.901862587192272,0.588283458010757,0.67737531069534,0,0.680822143625161,0.125271296381537,0,0.529340325919916,0.762953698837453,1.63144666867271,0.0460180465203072,0.715762652159762,0.187128231952859,0
134,74.9517086876996,41.6772232589132,0.049021864113597,9.30600534805879e-07,0.147982530124465,0.313453902867058,0.762627084925492,1.60644780916058,0.63533687164569,2.40916128609248,0.496922874663936,0.154741678888014,0,0.00258653312452162,0.0556575069735411,2.83506376713757,1.15540706905486,0.0524796188356903,0.38524921934306,0.533090186265999,0.348822798169014,1.90734698804896,0.403190491269492,0.427786505142011,0.395284412491485,0,0.66631621337746,0.123870496258047,0,0.484775315004599,0.653954335573788,1.64339429459075,0.0439545853002224,0.721002188550471,0.120133032943143,0,134,80.520359543537,42.0038613785333,0.0502582110196678,9.32689142205236e-07,0.157574220864489,0.429009158303774,0.788869840191897,1.67893346078334,0.653347051674479,2.607731399892,0.497329656032343,0.162711640472928,0,0.00305702346862566,0.0556886283425716,4.62900646722515,1.42683932041787,0.0614564338794207,0.408389197845174,0.708260098072561,0.435407428273206,2.16655533197724,0.908468371917945,0.592592400344635,0.682336815412894,0,0.685808895022911,0.126188858799531,0,0.533217533256492,0.768542031208427,1.64339636659534,0.0463551104068972,0.721005328884566,0.188498871819654,0
135,75.5135041926601,41.9826110182492,0.0493872250611775,9.37382163583913e-07,0.14907758810555,0.316066598990515,0.768353191850622,1.61843882771422,0.640086657738545,2.42685612384371,0.500539118825675,0.155893380397164,0,0.00260818898418377,0.0560624244777858,2.86008882835603,1.16416249959332,0.0529033172286005,0.388163640416503,0.537824918876007,0.35161451970022,1.92144490067685,0.40796726480084,0.43117588595705,0.3983860100242,0,0.671261014688432,0.124782047547957,0,0.488522280161964,0.658800791629149,1.65534399254443,0.0442877006555896,0.726244865235864,0.121273606532795,0,135,81.105850659816,42.3092858429292,0.0506236556878102,9.3947104444843e-07,0.158719997001031,0.432128630849763,0.794605983025228,1.69114156109095,0.658097761889523,2.62669310817216,0.500945910320324,0.163894772547252,0,0.00307925213344141,0.056093559435244,4.66266555890237,1.43721435787669,0.0619033046618983,0.411358735595355,0.713410099858286,0.438573424831853,2.18230909794389,0.915074156643619,0.596901342678514,0.687298320130448,0,0.690795646420661,0.127106421217525,0,0.537094740593068,0.774130363579401,1.65534606451797,0.0466921742934873,0.726248005609371,0.189869511686449,0
136,76.0753672326441,42.2879990613563,0.04975258679555,9.4416379346371e-07,0.150172779714953,0.318680852408392,0.774079328243571,1.6304302747067,0.644836451986981,2.44455262764552,0.504155363051798,0.157045224019273,0,0.00262985250244841,0.0564673420638991,2.88512530595063,1.17292004300858,0.0533272191717136,0.391078540857705,0.542563010896239,0.354407784568208,1.93554539780512,0.412759619792516,0.434567305329914,0.401490465567773,0,0.676206137936579,0.12569362936314,0,0.492269950689331,0.663648307251972,1.66729369049806,0.0446208496954702,0.731487541921309,0.12241625126944,0,136,81.6913417760951,42.6147103073251,0.0509891003559526,9.46252946691625e-07,0.159865773137573,0.435248103395752,0.800342125858558,1.70334966139856,0.662848472104567,2.64565481645233,0.504562164608305,0.165077904621577,0,0.00310148079825716,0.0564984905279165,4.69632465057959,1.44758939533552,0.0623501754443758,0.414328273345536,0.718560101644011,0.441739421390501,2.19806286391054,0.921679941369293,0.601210285012393,0.692259824848002,0,0.695782397818412,0.128023983635519,0,0.540971947929644,0.779718695950375,1.6672957624406,0.0470292381800773,0.731490682334175,0.191240151553244,0
137,76.6372972802447,42.5933873829136,0.0501179492976878,9.50945424432582e-07,0.151268104467064,0.32129664995284,0.779805493854803,1.64242214793586,0.649586254247046,2.46225080545815,0.507771607341348,0.158197208337764,0,0.00265152351178324,0.0568722597307767,2.91017315471304,1.18167970247126,0.0537513212839363,0.393993912637984,0.547304416647827,0.357202579236498,1.94964848767986,0.41756735903139,0.43796076156479,0.404597789117515,0,0.681151577757712,0.126605241369989,0,0.496018318484388,0.668496886513936,1.67924338845163,0.044954031954773,0.736730218606806,0.123560939753192,0,137,82.2768328923742,42.920134771721,0.051354545024095,9.53034848934819e-07,0.161011549274115,0.438367575941741,0.806078268691888,1.71555776170617,0.667599182319612,2.6646165247325,0.508178418896285,0.166261036695901,0,0.00312370946307291,0.0569034216205889,4.72998374225681,1.45796443279435,0.0627970462268534,0.417297811095717,0.723710103429736,0.444905417949148,2.2138166298772,0.928285726094967,0.605519227346271,0.697221329565556,0,0.700769149216162,0.128941546053513,0,0.544849155266219,0.785307028321349,1.67924546036323,0.0473663020666674,0.73673335905898,0.192610791420039,0
138,77.1992938215086,42.8987759777637,0.0504833125492541,9.57727056478216e-07,0.152363561879782,0.323913978816125,0.785531688440678,1.65441444529248,0.654336064378637,2.47995066509365,0.51138785169339,0.159349331957949,0,0.00267320184893716,0.05727717747734,2.93523233406096,1.19044148127578,0.0541756202587969,0.39690974790817,0.552049091272615,0.359998890364229,1.96375417834799,0.422390288151202,0.441356252934794,0.407707990431033,0,0.686097328895852,0.127516883240482,0,0.499767375592833,0.673346533385089,1.69119308640514,0.04528724697633,0.741972895292355,0.124707644986536,0,138,82.8623240086532,43.2255592361169,0.0517199896922374,9.59816751178013e-07,0.162157325410656,0.44148704848773,0.811814411525219,1.72776586201378,0.672349892534656,2.68357823301267,0.511794673184266,0.167444168770226,0,0.00314593812788866,0.0573083527132613,4.76364283393403,1.46833947025317,0.0632439170093309,0.420267348845898,0.728860105215461,0.448071414507795,2.22957039584385,0.934891510820641,0.60982816968015,0.70218283428311,0,0.705755900613912,0.129859108471507,0,0.548726362602795,0.790895360692323,1.69119515828586,0.0477033659532575,0.741976035783784,0.193981431286834,0
